Procedure date,Patient...2,MRN,D.O.B.,Age (days),Age (months) - days/30,Species,Procedure time (min),Total fluoro time (sec),ID,Weight,Procedure,Time,RADPAD,Patient_DAP,Occupation,Dose
2022-10-05T00:00:00Z,Coalie,478553,2022-07-29T00:00:00Z,68,2.266666667,Canine,75,176,66,6.95,PDA,2.933333333,N,1.32,Anesthesia,1.02
2022-10-05T00:00:00Z,Shapiro,479070,2013-02-14T00:00:00Z,3520,117.3333333,Canine,75,166,67,25.7,PDA,2.766666667,N,4.34,Faculty,0.1
2022-10-05T00:00:00Z,Shapiro,479070,2013-02-14T00:00:00Z,3520,117.3333333,Canine,75,166,67,25.7,PDA,2.766666667,N,4.34,Tech 1,0.01
2022-10-05T00:00:00Z,Shapiro,479070,2013-02-14T00:00:00Z,3520,117.3333333,Canine,75,166,67,25.7,PDA,2.766666667,N,4.34,Resident 1,71
2022-10-05T00:00:00Z,Shapiro,479070,2013-02-14T00:00:00Z,3520,117.3333333,Canine,75,166,67,25.7,PDA,2.766666667,N,4.34,Resident 2,9.11
2022-10-05T00:00:00Z,Shapiro,479070,2013-02-14T00:00:00Z,3520,117.3333333,Canine,75,166,67,25.7,PDA,2.766666667,N,4.34,TEE,4.94
2022-10-05T00:00:00Z,Shapiro,479070,2013-02-14T00:00:00Z,3520,117.3333333,Canine,75,166,67,25.7,PDA,2.766666667,N,4.34,Anesthesia,2.69
2022-10-05T00:00:00Z,Margo,267046,2021-07-23T00:00:00Z,439,14.63333333,Canine,95,1438,68,9.2,PV Stent,23.96666667,N,10.67,Faculty,1.46
2022-10-05T00:00:00Z,Margo,267046,2021-07-23T00:00:00Z,439,14.63333333,Canine,95,1438,68,9.2,PV Stent,23.96666667,N,10.67,Tech 1,0.02
2022-10-05T00:00:00Z,Margo,267046,2021-07-23T00:00:00Z,439,14.63333333,Canine,95,1438,68,9.2,PV Stent,23.96666667,N,10.67,Resident 1,92
2022-10-05T00:00:00Z,Margo,267046,2021-07-23T00:00:00Z,439,14.63333333,Canine,95,1438,68,9.2,PV Stent,23.96666667,N,10.67,Resident 2,0.12
2022-10-05T00:00:00Z,Margo,267046,2021-07-23T00:00:00Z,439,14.63333333,Canine,95,1438,68,9.2,PV Stent,23.96666667,N,10.67,TEE,2.15
2022-10-05T00:00:00Z,Margo,267046,2021-07-23T00:00:00Z,439,14.63333333,Canine,95,1438,68,9.2,PV Stent,23.96666667,N,10.67,Anesthesia,23.27
2022-10-19T00:00:00Z,Kobi,474237,2022-03-23T00:00:00Z,210,7,Canine,108,704,69,17.2,BPV,11.73333333,N,6.8,Faculty,0.18
2022-10-19T00:00:00Z,Kobi,474237,2022-03-23T00:00:00Z,210,7,Canine,108,704,69,17.2,BPV,11.73333333,N,6.8,Tech 1,0.05
2022-10-19T00:00:00Z,Kobi,474237,2022-03-23T00:00:00Z,210,7,Canine,108,704,69,17.2,BPV,11.73333333,N,6.8,Resident 1,14
2022-10-19T00:00:00Z,Kobi,474237,2022-03-23T00:00:00Z,210,7,Canine,108,704,69,17.2,BPV,11.73333333,N,6.8,Resident 2,0.54
2022-10-19T00:00:00Z,Kobi,474237,2022-03-23T00:00:00Z,210,7,Canine,108,704,69,17.2,BPV,11.73333333,N,6.8,Anesthesia,13
2022-10-19T00:00:00Z,Augie,216884,2017-02-14T00:00:00Z,2073,69.1,Canine,100,1529,70,9.3,PV Stent,25.48333333,N,15.47,Faculty,5.73
2022-10-19T00:00:00Z,Augie,216884,2017-02-14T00:00:00Z,2073,69.1,Canine,100,1529,70,9.3,PV Stent,25.48333333,N,15.47,Tech 1,0.02
2022-10-19T00:00:00Z,Augie,216884,2017-02-14T00:00:00Z,2073,69.1,Canine,100,1529,70,9.3,PV Stent,25.48333333,N,15.47,Resident 1,67
2022-10-19T00:00:00Z,Augie,216884,2017-02-14T00:00:00Z,2073,69.1,Canine,100,1529,70,9.3,PV Stent,25.48333333,N,15.47,Resident 2,1.2
2022-10-19T00:00:00Z,Augie,216884,2017-02-14T00:00:00Z,2073,69.1,Canine,100,1529,70,9.3,PV Stent,25.48333333,N,15.47,TEE,0.57
2022-10-19T00:00:00Z,Augie,216884,2017-02-14T00:00:00Z,2073,69.1,Canine,100,1529,70,9.3,PV Stent,25.48333333,N,15.47,Anesthesia,50
2022-10-26T00:00:00Z,Percy,478856,2019-06-03T00:00:00Z,1241,41.36666667,Canine,136,1106,71,16.9,PDA,18.43333333,N,23.65,Faculty,9.96
2022-10-26T00:00:00Z,Percy,478856,2019-06-03T00:00:00Z,1241,41.36666667,Canine,136,1106,71,16.9,PDA,18.43333333,N,23.65,Tech 1,0.56
2022-10-26T00:00:00Z,Percy,478856,2019-06-03T00:00:00Z,1241,41.36666667,Canine,136,1106,71,16.9,PDA,18.43333333,N,23.65,Resident 1,48.36
2022-10-26T00:00:00Z,Percy,478856,2019-06-03T00:00:00Z,1241,41.36666667,Canine,136,1106,71,16.9,PDA,18.43333333,N,23.65,Resident 2,2.1
2022-10-26T00:00:00Z,Percy,478856,2019-06-03T00:00:00Z,1241,41.36666667,Canine,136,1106,71,16.9,PDA,18.43333333,N,23.65,TEE,10.95
2022-10-26T00:00:00Z,Percy,478856,2019-06-03T00:00:00Z,1241,41.36666667,Canine,136,1106,71,16.9,PDA,18.43333333,N,23.65,Anesthesia,88.04
2022-11-02T00:00:00Z,Muffin,479347,2020-05-20T00:00:00Z,896,29.86666667,Canine,135,421,72,4.4,PDA,7.016666667,N,0.85,Faculty,0.12
2022-11-02T00:00:00Z,Muffin,479347,2020-05-20T00:00:00Z,896,29.86666667,Canine,135,421,72,4.4,PDA,7.016666667,N,0.85,Resident 1,19.97
2022-11-02T00:00:00Z,Muffin,479347,2020-05-20T00:00:00Z,896,29.86666667,Canine,135,421,72,4.4,PDA,7.016666667,N,0.85,Resident 2,0.26
2022-11-02T00:00:00Z,Muffin,479347,2020-05-20T00:00:00Z,896,29.86666667,Canine,135,421,72,4.4,PDA,7.016666667,N,0.85,TEE,0.31
2022-11-02T00:00:00Z,Muffin,479347,2020-05-20T00:00:00Z,896,29.86666667,Canine,135,421,72,4.4,PDA,7.016666667,N,0.85,Anesthesia,1.22
2022-11-09T00:00:00Z,Dot,479278,2022-04-07T00:00:00Z,216,7.2,Canine,120,450,73,5,PDA,7.5,N,2.03,Faculty,1.51
2022-11-09T00:00:00Z,Dot,479278,2022-04-07T00:00:00Z,216,7.2,Canine,120,450,73,5,PDA,7.5,N,2.03,Tech 1,0.01
2022-11-09T00:00:00Z,Dot,479278,2022-04-07T00:00:00Z,216,7.2,Canine,120,450,73,5,PDA,7.5,N,2.03,Resident 1,3.64
2022-11-09T00:00:00Z,Dot,479278,2022-04-07T00:00:00Z,216,7.2,Canine,120,450,73,5,PDA,7.5,N,2.03,Resident 2,1.38
2022-11-09T00:00:00Z,Dot,479278,2022-04-07T00:00:00Z,216,7.2,Canine,120,450,73,5,PDA,7.5,N,2.03,TEE,3.99
2022-11-09T00:00:00Z,Dot,479278,2022-04-07T00:00:00Z,216,7.2,Canine,120,450,73,5,PDA,7.5,N,2.03,Anesthesia,3.97
2022-11-09T00:00:00Z,Frankie,479955,2021-08-21T00:00:00Z,445,14.83333333,Canine,108,1388,74,7.3,PV Stent,23.13333333,N,17.243,Faculty,20.12
2022-11-09T00:00:00Z,Frankie,479955,2021-08-21T00:00:00Z,445,14.83333333,Canine,108,1388,74,7.3,PV Stent,23.13333333,N,17.243,Tech 1,0.01
2022-11-09T00:00:00Z,Frankie,479955,2021-08-21T00:00:00Z,445,14.83333333,Canine,108,1388,74,7.3,PV Stent,23.13333333,N,17.243,Resident 1,136.67
2022-11-09T00:00:00Z,Frankie,479955,2021-08-21T00:00:00Z,445,14.83333333,Canine,108,1388,74,7.3,PV Stent,23.13333333,N,17.243,Resident 2,3.48
2022-11-09T00:00:00Z,Frankie,479955,2021-08-21T00:00:00Z,445,14.83333333,Canine,108,1388,74,7.3,PV Stent,23.13333333,N,17.243,TEE,8.35
2022-11-09T00:00:00Z,Frankie,479955,2021-08-21T00:00:00Z,445,14.83333333,Canine,108,1388,74,7.3,PV Stent,23.13333333,N,17.243,Anesthesia,12.65
2022-11-16T00:00:00Z,Moriah,479651,2022-01-26T00:00:00Z,294,9.8,Canine,60,466,75,43,BPV,7.766666667,N,12.64,Faculty,0.92
2022-11-16T00:00:00Z,Moriah,479651,2022-01-26T00:00:00Z,294,9.8,Canine,60,466,75,43,BPV,7.766666667,N,12.64,Tech 1,0.01
2022-11-16T00:00:00Z,Moriah,479651,2022-01-26T00:00:00Z,294,9.8,Canine,60,466,75,43,BPV,7.766666667,N,12.64,Resident 1,49.38
2022-11-16T00:00:00Z,Moriah,479651,2022-01-26T00:00:00Z,294,9.8,Canine,60,466,75,43,BPV,7.766666667,N,12.64,Resident 2,0.18
2022-11-16T00:00:00Z,Moriah,479651,2022-01-26T00:00:00Z,294,9.8,Canine,60,466,75,43,BPV,7.766666667,N,12.64,Anesthesia,4.89
2022-11-16T00:00:00Z,Fritz,480920,2017-08-26T00:00:00Z,1908,63.6,Canine,130,882,76,6.6,PMI,14.7,N,6.85,Faculty,13.31
2022-11-16T00:00:00Z,Fritz,480920,2017-08-26T00:00:00Z,1908,63.6,Canine,130,882,76,6.6,PMI,14.7,N,6.85,Tech 1,0.02
2022-11-16T00:00:00Z,Fritz,480920,2017-08-26T00:00:00Z,1908,63.6,Canine,130,882,76,6.6,PMI,14.7,N,6.85,Resident 1,36.3
2022-11-16T00:00:00Z,Fritz,480920,2017-08-26T00:00:00Z,1908,63.6,Canine,130,882,76,6.6,PMI,14.7,N,6.85,Resident 2,1.2
2022-11-16T00:00:00Z,Fritz,480920,2017-08-26T00:00:00Z,1908,63.6,Canine,130,882,76,6.6,PMI,14.7,N,6.85,TEE,193
2022-11-16T00:00:00Z,Fritz,480920,2017-08-26T00:00:00Z,1908,63.6,Canine,130,882,76,6.6,PMI,14.7,N,6.85,Anesthesia,1.76
2022-11-17T00:00:00Z,Kip,480947,2012-01-31T00:00:00Z,3943,131.4333333,Canine,90,223,77,11,PMI,3.716666667,N,1.67,Faculty,0.02
2022-11-17T00:00:00Z,Kip,480947,2012-01-31T00:00:00Z,3943,131.4333333,Canine,90,223,77,11,PMI,3.716666667,N,1.67,Tech 1,0.01
2022-11-17T00:00:00Z,Kip,480947,2012-01-31T00:00:00Z,3943,131.4333333,Canine,90,223,77,11,PMI,3.716666667,N,1.67,Resident 1,10.29
2022-11-17T00:00:00Z,Kip,480947,2012-01-31T00:00:00Z,3943,131.4333333,Canine,90,223,77,11,PMI,3.716666667,N,1.67,Resident 2,2.85
2022-11-17T00:00:00Z,Kip,480947,2012-01-31T00:00:00Z,3943,131.4333333,Canine,90,223,77,11,PMI,3.716666667,N,1.67,TEE,3.17
2022-11-17T00:00:00Z,Kip,480947,2012-01-31T00:00:00Z,3943,131.4333333,Canine,90,223,77,11,PMI,3.716666667,N,1.67,Anesthesia,5.99
2022-11-30T00:00:00Z,Willow,479211,2021-07-09T00:00:00Z,509,16.96666667,Canine,85,710,78,11.6,BPV,11.83333333,N,4.07,Faculty,0.03
2022-11-30T00:00:00Z,Willow,479211,2021-07-09T00:00:00Z,509,16.96666667,Canine,85,710,78,11.6,BPV,11.83333333,N,4.07,Tech 1,0.03
2022-11-30T00:00:00Z,Willow,479211,2021-07-09T00:00:00Z,509,16.96666667,Canine,85,710,78,11.6,BPV,11.83333333,N,4.07,Resident 1,17.72
2022-11-30T00:00:00Z,Willow,479211,2021-07-09T00:00:00Z,509,16.96666667,Canine,85,710,78,11.6,BPV,11.83333333,N,4.07,Resident 2,0.84
2022-11-30T00:00:00Z,Willow,479211,2021-07-09T00:00:00Z,509,16.96666667,Canine,85,710,78,11.6,BPV,11.83333333,N,4.07,Anesthesia,21.46
2022-12-07T00:00:00Z,Lilly,481617,2010-12-16T00:00:00Z,4374,145.8,Canine,160,1312,79,9.4,PMI,21.86666667,N,3.88,Faculty,9.29
2022-12-07T00:00:00Z,Lilly,481617,2010-12-16T00:00:00Z,4374,145.8,Canine,160,1312,79,9.4,PMI,21.86666667,N,3.88,Tech 1,0.01
2022-12-07T00:00:00Z,Lilly,481617,2010-12-16T00:00:00Z,4374,145.8,Canine,160,1312,79,9.4,PMI,21.86666667,N,3.88,Resident 1,18.33
2022-12-07T00:00:00Z,Lilly,481617,2010-12-16T00:00:00Z,4374,145.8,Canine,160,1312,79,9.4,PMI,21.86666667,N,3.88,TEE,11.49
2022-12-07T00:00:00Z,Lilly,481617,2010-12-16T00:00:00Z,4374,145.8,Canine,160,1312,79,9.4,PMI,21.86666667,N,3.88,Anesthesia,14.13
2022-12-14T00:00:00Z,JD,480127,2022-07-07T00:00:00Z,160,5.333333333,Canine,87,477,80,13.7,BPV,7.95,N,4.55,Faculty,0.03
2022-12-14T00:00:00Z,JD,480127,2022-07-07T00:00:00Z,160,5.333333333,Canine,87,477,80,13.7,BPV,7.95,N,4.55,Tech 1,0.02
2022-12-14T00:00:00Z,JD,480127,2022-07-07T00:00:00Z,160,5.333333333,Canine,87,477,80,13.7,BPV,7.95,N,4.55,Resident 1,18.15
2022-12-14T00:00:00Z,JD,480127,2022-07-07T00:00:00Z,160,5.333333333,Canine,87,477,80,13.7,BPV,7.95,N,4.55,Resident 2,2.49
2022-12-14T00:00:00Z,JD,480127,2022-07-07T00:00:00Z,160,5.333333333,Canine,87,477,80,13.7,BPV,7.95,N,4.55,Anesthesia,20
2022-12-21T00:00:00Z,Beau,263667,2020-05-03T00:00:00Z,962,32.06666667,Canine,109,769,81,9.9,BPV,12.81666667,N,11.97,Faculty,2.76
2022-12-21T00:00:00Z,Beau,263667,2020-05-03T00:00:00Z,962,32.06666667,Canine,109,769,81,9.9,BPV,12.81666667,N,11.97,Tech 1,0.05
2022-12-21T00:00:00Z,Beau,263667,2020-05-03T00:00:00Z,962,32.06666667,Canine,109,769,81,9.9,BPV,12.81666667,N,11.97,Resident 1,136.09
2022-12-21T00:00:00Z,Beau,263667,2020-05-03T00:00:00Z,962,32.06666667,Canine,109,769,81,9.9,BPV,12.81666667,N,11.97,Resident 2,0.08
2022-12-21T00:00:00Z,Beau,263667,2020-05-03T00:00:00Z,962,32.06666667,Canine,109,769,81,9.9,BPV,12.81666667,N,11.97,Anesthesia,80
2022-12-21T00:00:00Z,Georgia,482077,2022-08-25T00:00:00Z,118,3.933333333,Canine,51,264,82,5.2,PDA,4.4,N,1.28,Faculty,6.33
2022-12-21T00:00:00Z,Georgia,482077,2022-08-25T00:00:00Z,118,3.933333333,Canine,51,264,82,5.2,PDA,4.4,N,1.28,Tech 1,0.01
2022-12-21T00:00:00Z,Georgia,482077,2022-08-25T00:00:00Z,118,3.933333333,Canine,51,264,82,5.2,PDA,4.4,N,1.28,Resident 1,1.72
2022-12-21T00:00:00Z,Georgia,482077,2022-08-25T00:00:00Z,118,3.933333333,Canine,51,264,82,5.2,PDA,4.4,N,1.28,Resident 2,0.97
2022-12-21T00:00:00Z,Georgia,482077,2022-08-25T00:00:00Z,118,3.933333333,Canine,51,264,82,5.2,PDA,4.4,N,1.28,TEE,2.87
2022-12-28T00:00:00Z,Emmi,481167,2021-12-17T00:00:00Z,376,12.53333333,Canine,145,1008,83,23.1,PV Stent,16.8,N,20.61,Faculty,4.58
2022-12-28T00:00:00Z,Emmi,481167,2021-12-17T00:00:00Z,376,12.53333333,Canine,145,1008,83,23.1,PV Stent,16.8,N,20.61,Tech 1,2
2022-12-28T00:00:00Z,Emmi,481167,2021-12-17T00:00:00Z,376,12.53333333,Canine,145,1008,83,23.1,PV Stent,16.8,N,20.61,Resident 1,132.27
2022-12-28T00:00:00Z,Emmi,481167,2021-12-17T00:00:00Z,376,12.53333333,Canine,145,1008,83,23.1,PV Stent,16.8,N,20.61,Resident 2,2.19
2022-12-28T00:00:00Z,Emmi,481167,2021-12-17T00:00:00Z,376,12.53333333,Canine,145,1008,83,23.1,PV Stent,16.8,N,20.61,TEE,2.56
2022-12-28T00:00:00Z,Emmi,481167,2021-12-17T00:00:00Z,376,12.53333333,Canine,145,1008,83,23.1,PV Stent,16.8,N,20.61,Anesthesia,70
2022-12-28T00:00:00Z,Felix,476045,2022-04-09T00:00:00Z,263,8.766666667,Canine,105,1545,84,9.5,PV Stent,25.75,N,12.82,Faculty,14.39
2022-12-28T00:00:00Z,Felix,476045,2022-04-09T00:00:00Z,263,8.766666667,Canine,105,1545,84,9.5,PV Stent,25.75,N,12.82,Tech 1,0.28
2022-12-28T00:00:00Z,Felix,476045,2022-04-09T00:00:00Z,263,8.766666667,Canine,105,1545,84,9.5,PV Stent,25.75,N,12.82,Resident 1,95.54
2022-12-28T00:00:00Z,Felix,476045,2022-04-09T00:00:00Z,263,8.766666667,Canine,105,1545,84,9.5,PV Stent,25.75,N,12.82,Resident 2,1.85
2022-12-28T00:00:00Z,Felix,476045,2022-04-09T00:00:00Z,263,8.766666667,Canine,105,1545,84,9.5,PV Stent,25.75,N,12.82,TEE,2.56
2022-12-28T00:00:00Z,Felix,476045,2022-04-09T00:00:00Z,263,8.766666667,Canine,105,1545,84,9.5,PV Stent,25.75,N,12.82,Anesthesia,50
2023-01-04T00:00:00Z,Beans,481365,2022-09-20T00:00:00Z,106,3.533333333,Canine,180,70,85,2.3,BPV,1.166666667,N,0.11,Faculty,0.01
2023-01-04T00:00:00Z,Beans,481365,2022-09-20T00:00:00Z,106,3.533333333,Canine,180,70,85,2.3,BPV,1.166666667,N,0.11,Tech 1,0.02
2023-01-04T00:00:00Z,Beans,481365,2022-09-20T00:00:00Z,106,3.533333333,Canine,180,70,85,2.3,BPV,1.166666667,N,0.11,Resident 1,15.13
2023-01-04T00:00:00Z,Beans,481365,2022-09-20T00:00:00Z,106,3.533333333,Canine,180,70,85,2.3,BPV,1.166666667,N,0.11,Resident 2,1.05
2023-01-04T00:00:00Z,Beans,481365,2022-09-20T00:00:00Z,106,3.533333333,Canine,180,70,85,2.3,BPV,1.166666667,N,0.11,Anesthesia,10
2023-01-04T00:00:00Z,Tate,271257,2021-10-11T00:00:00Z,450,15,Canine,65,295,86,12.7,BPV,4.916666667,N,2.96,Faculty,1.28
2023-01-04T00:00:00Z,Tate,271257,2021-10-11T00:00:00Z,450,15,Canine,65,295,86,12.7,BPV,4.916666667,N,2.96,Tech 1,0.01
2023-01-04T00:00:00Z,Tate,271257,2021-10-11T00:00:00Z,450,15,Canine,65,295,86,12.7,BPV,4.916666667,N,2.96,Resident 1,7.76
2023-01-04T00:00:00Z,Tate,271257,2021-10-11T00:00:00Z,450,15,Canine,65,295,86,12.7,BPV,4.916666667,N,2.96,Resident 2,0.09
2023-01-04T00:00:00Z,Tate,271257,2021-10-11T00:00:00Z,450,15,Canine,65,295,86,12.7,BPV,4.916666667,N,2.96,Anesthesia,13.2
2023-01-11T00:00:00Z,Olive,478314,2022-07-05T00:00:00Z,190,6.333333333,Canine,120,725,87,6.32,BPV,12.08333333,N,3.87,Faculty,2.66
2023-01-11T00:00:00Z,Olive,478314,2022-07-05T00:00:00Z,190,6.333333333,Canine,120,725,87,6.32,BPV,12.08333333,N,3.87,Tech 1,0.02
2023-01-11T00:00:00Z,Olive,478314,2022-07-05T00:00:00Z,190,6.333333333,Canine,120,725,87,6.32,BPV,12.08333333,N,3.87,Resident 1,3.94
2023-01-11T00:00:00Z,Olive,478314,2022-07-05T00:00:00Z,190,6.333333333,Canine,120,725,87,6.32,BPV,12.08333333,N,3.87,Resident 2,4.03
2023-01-11T00:00:00Z,Olive,478314,2022-07-05T00:00:00Z,190,6.333333333,Canine,120,725,87,6.32,BPV,12.08333333,N,3.87,Anesthesia,10
2023-01-13T00:00:00Z,Bentley,482906,2009-08-11T00:00:00Z,4903,163.4333333,Canine,157,787,88,10.8,PMI,13.11666667,N,6.24,Faculty,5.63
2023-01-13T00:00:00Z,Bentley,482906,2009-08-11T00:00:00Z,4903,163.4333333,Canine,157,787,88,10.8,PMI,13.11666667,N,6.24,Tech 1,0.01
2023-01-13T00:00:00Z,Bentley,482906,2009-08-11T00:00:00Z,4903,163.4333333,Canine,157,787,88,10.8,PMI,13.11666667,N,6.24,Resident 1,55.68
2023-01-13T00:00:00Z,Bentley,482906,2009-08-11T00:00:00Z,4903,163.4333333,Canine,157,787,88,10.8,PMI,13.11666667,N,6.24,TEE,6.88
2023-01-13T00:00:00Z,Bentley,482906,2009-08-11T00:00:00Z,4903,163.4333333,Canine,157,787,88,10.8,PMI,13.11666667,N,6.24,Anesthesia,10
2023-01-18T00:00:00Z,Flora,481783,2021-08-21T00:00:00Z,515,17.16666667,Canine,49,204,89,14.3,BPV,3.4,N,2.99,Faculty,0.8
2023-01-18T00:00:00Z,Flora,481783,2021-08-21T00:00:00Z,515,17.16666667,Canine,49,204,89,14.3,BPV,3.4,N,2.99,Tech 1,0
2023-01-18T00:00:00Z,Flora,481783,2021-08-21T00:00:00Z,515,17.16666667,Canine,49,204,89,14.3,BPV,3.4,N,2.99,Resident 1,11.87
2023-01-18T00:00:00Z,Flora,481783,2021-08-21T00:00:00Z,515,17.16666667,Canine,49,204,89,14.3,BPV,3.4,N,2.99,Anesthesia,20
2023-01-18T00:00:00Z,Simon,479837,2018-02-15T00:00:00Z,1798,59.93333333,Canine,88,222,90,4.03,PDA,3.7,N,0.63,Faculty,0.23
2023-01-18T00:00:00Z,Simon,479837,2018-02-15T00:00:00Z,1798,59.93333333,Canine,88,222,90,4.03,PDA,3.7,N,0.63,Tech 1,0
2023-01-18T00:00:00Z,Simon,479837,2018-02-15T00:00:00Z,1798,59.93333333,Canine,88,222,90,4.03,PDA,3.7,N,0.63,Resident 1,11.32
2023-01-18T00:00:00Z,Simon,479837,2018-02-15T00:00:00Z,1798,59.93333333,Canine,88,222,90,4.03,PDA,3.7,N,0.63,TEE,10
2023-01-18T00:00:00Z,Simon,479837,2018-02-15T00:00:00Z,1798,59.93333333,Canine,88,222,90,4.03,PDA,3.7,N,0.63,Anesthesia,10
2023-01-25T00:00:00Z,Tutu,482153,2021-12-08T00:00:00Z,413,13.76666667,Canine,90,1240,91,15.4,BPV,20.66666667,N,17.84,Faculty,0.05
2023-01-25T00:00:00Z,Tutu,482153,2021-12-08T00:00:00Z,413,13.76666667,Canine,90,1240,91,15.4,BPV,20.66666667,N,17.84,Tech 1,0.01
2023-01-25T00:00:00Z,Tutu,482153,2021-12-08T00:00:00Z,413,13.76666667,Canine,90,1240,91,15.4,BPV,20.66666667,N,17.84,Resident 1,15.26
2023-01-25T00:00:00Z,Tutu,482153,2021-12-08T00:00:00Z,413,13.76666667,Canine,90,1240,91,15.4,BPV,20.66666667,N,17.84,Resident 2,4.23
2023-01-25T00:00:00Z,Tutu,482153,2021-12-08T00:00:00Z,413,13.76666667,Canine,90,1240,91,15.4,BPV,20.66666667,N,17.84,Anesthesia,33.95
2023-01-25T00:00:00Z,Popper,482406,2022-10-14T00:00:00Z,103,3.433333333,Canine,50,119,92,6.7,PDA,1.983333333,N,0.52,Faculty,0.02
2023-01-25T00:00:00Z,Popper,482406,2022-10-14T00:00:00Z,103,3.433333333,Canine,50,119,92,6.7,PDA,1.983333333,N,0.52,Tech 1,0.05
2023-01-25T00:00:00Z,Popper,482406,2022-10-14T00:00:00Z,103,3.433333333,Canine,50,119,92,6.7,PDA,1.983333333,N,0.52,Resident 1,0.95
2023-01-25T00:00:00Z,Popper,482406,2022-10-14T00:00:00Z,103,3.433333333,Canine,50,119,92,6.7,PDA,1.983333333,N,0.52,Resident 2,1.15
2023-01-25T00:00:00Z,Popper,482406,2022-10-14T00:00:00Z,103,3.433333333,Canine,50,119,92,6.7,PDA,1.983333333,N,0.52,Anesthesia,0.54
2023-01-25T00:00:00Z,Oliver,482303,2022-09-21T00:00:00Z,126,4.2,Canine,150,1006,93,15.7,PDA,16.76666667,N,11.61,Faculty,0.21
2023-01-25T00:00:00Z,Oliver,482303,2022-09-21T00:00:00Z,126,4.2,Canine,150,1006,93,15.7,PDA,16.76666667,N,11.61,Tech 1,0.15
2023-01-25T00:00:00Z,Oliver,482303,2022-09-21T00:00:00Z,126,4.2,Canine,150,1006,93,15.7,PDA,16.76666667,N,11.61,Resident 1,20.09
2023-01-25T00:00:00Z,Oliver,482303,2022-09-21T00:00:00Z,126,4.2,Canine,150,1006,93,15.7,PDA,16.76666667,N,11.61,Resident 2,5.22
2023-01-25T00:00:00Z,Oliver,482303,2022-09-21T00:00:00Z,126,4.2,Canine,150,1006,93,15.7,PDA,16.76666667,N,11.61,TEE,11.62
2023-01-25T00:00:00Z,Oliver,482303,2022-09-21T00:00:00Z,126,4.2,Canine,150,1006,93,15.7,PDA,16.76666667,N,11.61,Anesthesia,5.42
2023-02-08T00:00:00Z,Luna,482281,2022-10-18T00:00:00Z,113,3.766666667,Canine,75,419,94,12.6,BPV,6.983333333,N,3.4,Faculty,1.17
2023-02-08T00:00:00Z,Luna,482281,2022-10-18T00:00:00Z,113,3.766666667,Canine,75,419,94,12.6,BPV,6.983333333,N,3.4,Tech 1,0
2023-02-08T00:00:00Z,Luna,482281,2022-10-18T00:00:00Z,113,3.766666667,Canine,75,419,94,12.6,BPV,6.983333333,N,3.4,Resident 1,3.18
2023-02-08T00:00:00Z,Luna,482281,2022-10-18T00:00:00Z,113,3.766666667,Canine,75,419,94,12.6,BPV,6.983333333,N,3.4,Resident 2,0.15
2023-02-08T00:00:00Z,Luna,482281,2022-10-18T00:00:00Z,113,3.766666667,Canine,75,419,94,12.6,BPV,6.983333333,N,3.4,Anesthesia,9.81
2023-02-08T00:00:00Z,Benny,480816,2015-11-13T00:00:00Z,2644,88.13333333,Canine,78,305,95,10.6,PDA,5.083333333,N,2.52,Faculty,0.08
2023-02-08T00:00:00Z,Benny,480816,2015-11-13T00:00:00Z,2644,88.13333333,Canine,78,305,95,10.6,PDA,5.083333333,N,2.52,Tech 1,0
2023-02-08T00:00:00Z,Benny,480816,2015-11-13T00:00:00Z,2644,88.13333333,Canine,78,305,95,10.6,PDA,5.083333333,N,2.52,Resident 1,19.07
2023-02-08T00:00:00Z,Benny,480816,2015-11-13T00:00:00Z,2644,88.13333333,Canine,78,305,95,10.6,PDA,5.083333333,N,2.52,Resident 2,7.58
2023-02-08T00:00:00Z,Benny,480816,2015-11-13T00:00:00Z,2644,88.13333333,Canine,78,305,95,10.6,PDA,5.083333333,N,2.52,TEE,2.33
2023-02-08T00:00:00Z,Benny,480816,2015-11-13T00:00:00Z,2644,88.13333333,Canine,78,305,95,10.6,PDA,5.083333333,N,2.52,Anesthesia,6.32
2023-02-10T00:00:00Z,Callie,483725,2015-06-30T00:00:00Z,2782,92.73333333,Canine,118,153,96,18.6,PMI,2.55,N,1.21,Faculty,0.08
2023-02-10T00:00:00Z,Callie,483725,2015-06-30T00:00:00Z,2782,92.73333333,Canine,118,153,96,18.6,PMI,2.55,N,1.21,Tech 1,0.08
2023-02-10T00:00:00Z,Callie,483725,2015-06-30T00:00:00Z,2782,92.73333333,Canine,118,153,96,18.6,PMI,2.55,N,1.21,Resident 1,6.91
2023-02-10T00:00:00Z,Callie,483725,2015-06-30T00:00:00Z,2782,92.73333333,Canine,118,153,96,18.6,PMI,2.55,N,1.21,Resident 2,0.82
2023-02-10T00:00:00Z,Callie,483725,2015-06-30T00:00:00Z,2782,92.73333333,Canine,118,153,96,18.6,PMI,2.55,N,1.21,Anesthesia,2.38
2023-02-15T00:00:00Z,Iroh,482952,2022-05-03T00:00:00Z,288,9.6,Canine,98,189,97,14.4,PDA,3.15,N,1.58,Faculty,0.03
2023-02-15T00:00:00Z,Iroh,482952,2022-05-03T00:00:00Z,288,9.6,Canine,98,189,97,14.4,PDA,3.15,N,1.58,Tech 1,0.46
